izq,izq_title,der,der_title,conf,supp,lift,conv
60040,"Incredible Hulk, The (2008)",58559,"Dark Knight, The (2008)",0.82,0.01,6.94,4.97
93838,The Raid: Redemption (2011),58559,"Dark Knight, The (2008)",0.82,0.0,6.94,4.96
98124,"Batman: The Dark Knight Returns, Part 1 (2012)",58559,"Dark Knight, The (2008)",0.82,0.0,6.93,4.92
7070,Red River (1948),904,Rear Window (1954),0.73,0.0,6.92,3.26
99813,"Batman: The Dark Knight Returns, Part 2 (2013)",58559,"Dark Knight, The (2008)",0.82,0.0,6.9,4.85
2847,Only Angels Have Wings (1939),904,Rear Window (1954),0.72,0.0,6.9,3.24
61132,Tropic Thunder (2008),58559,"Dark Knight, The (2008)",0.82,0.01,6.89,4.81
93838,The Raid: Redemption (2011),6874,Kill Bill: Vol. 1 (2003),0.73,0.0,6.89,3.28
52281,Grindhouse (2007),6874,Kill Bill: Vol. 1 (2003),0.73,0.01,6.89,3.28
918,Meet Me in St. Louis (1944),919,"Wizard of Oz, The (1939)",0.79,0.01,6.89,4.21
982,Picnic (1955),904,Rear Window (1954),0.72,0.0,6.89,3.22
2182,"Wrong Man, The (1956)",904,Rear Window (1954),0.72,0.0,6.88,3.22
8125,Sunrise: A Song of Two Humans (1927),904,Rear Window (1954),0.72,0.0,6.88,3.21
25940,"Lady from Shanghai, The (1947)",1219,Psycho (1960),0.72,0.0,6.87,3.24
25777,Monkey Business (1931),904,Rear Window (1954),0.72,0.0,6.87,3.2
1929,Grand Hotel (1932),904,Rear Window (1954),0.72,0.0,6.86,3.19
4798,Indiscreet (1958),904,Rear Window (1954),0.72,0.0,6.86,3.18
32031,Robots (2005),6377,Finding Nemo (2003),0.75,0.0,6.85,3.54
7056,"Public Enemy, The (1931)",904,Rear Window (1954),0.72,0.0,6.85,3.17
25827,Mr. Deeds Goes to Town (1936),904,Rear Window (1954),0.72,0.0,6.84,3.17
1086,Dial M for Murder (1954),904,Rear Window (1954),0.72,0.02,6.83,3.16
68791,Terminator Salvation (2009),58559,"Dark Knight, The (2008)",0.81,0.0,6.83,4.61
96811,End of Watch (2012),58559,"Dark Knight, The (2008)",0.81,0.0,6.83,4.61
7218,"Ox-Bow Incident, The (1943)",904,Rear Window (1954),0.71,0.0,6.81,3.13
3739,Trouble in Paradise (1932),904,Rear Window (1954),0.71,0.0,6.81,3.13
7584,Woman of the Year (1942),904,Rear Window (1954),0.71,0.0,6.8,3.12
48982,Flushed Away (2006),6377,Finding Nemo (2003),0.74,0.0,6.8,3.46
2648,Frankenstein (1931),1219,Psycho (1960),0.72,0.01,6.8,3.15
1938,"Lost Weekend, The (1945)",904,Rear Window (1954),0.71,0.0,6.79,3.11
63113,Quantum of Solace (2008),58559,"Dark Knight, The (2008)",0.8,0.01,6.79,4.5
2261,One Crazy Summer (1986),2918,Ferris Bueller's Day Off (1986),0.77,0.0,6.79,3.86
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",1219,Psycho (1960),0.71,0.0,6.79,3.13
4998,"Defiant Ones, The (1958)",904,Rear Window (1954),0.71,0.0,6.78,3.1
25750,Sherlock Jr. (1924),904,Rear Window (1954),0.71,0.0,6.78,3.1
2612,Mildred Pierce (1945),904,Rear Window (1954),0.71,0.0,6.77,3.09
60684,Watchmen (2009),58559,"Dark Knight, The (2008)",0.8,0.02,6.77,4.46
6783,"Rules of the Game, The (La règle du jeu) (1939)",904,Rear Window (1954),0.71,0.0,6.77,3.08
8998,That's Entertainment (1974),919,"Wizard of Oz, The (1939)",0.78,0.0,6.77,3.95
54995,Planet Terror (2007),6874,Kill Bill: Vol. 1 (2003),0.71,0.01,6.76,3.13
4920,"Now, Voyager (1942)",904,Rear Window (1954),0.71,0.0,6.76,3.08
57640,Hellboy II: The Golden Army (2008),58559,"Dark Knight, The (2008)",0.8,0.01,6.76,4.42
2099,Song of the South (1946),919,"Wizard of Oz, The (1939)",0.77,0.0,6.75,3.93
963,"Inspector General, The (1949)",919,"Wizard of Oz, The (1939)",0.77,0.0,6.75,3.92
7478,Swimming to Cambodia (1987),904,Rear Window (1954),0.71,0.0,6.75,3.06
110102,Captain America: The Winter Soldier (2014),58559,"Dark Knight, The (2008)",0.8,0.0,6.74,4.39
79553,Ip Man 2 (2010),58559,"Dark Knight, The (2008)",0.8,0.0,6.74,4.39
3632,Monsieur Verdoux (1947),904,Rear Window (1954),0.71,0.0,6.74,3.05
103042,Man of Steel (2013),58559,"Dark Knight, The (2008)",0.8,0.0,6.74,4.37
91630,Mission: Impossible - Ghost Protocol (2011),58559,"Dark Knight, The (2008)",0.8,0.01,6.73,4.36
959,Of Human Bondage (1934),919,"Wizard of Oz, The (1939)",0.77,0.0,6.73,3.88
965,"39 Steps, The (1935)",904,Rear Window (1954),0.71,0.01,6.73,3.04
32031,Robots (2005),4886,"Monsters, Inc. (2001)",0.74,0.0,6.73,3.37
2208,"Lady Vanishes, The (1938)",904,Rear Window (1954),0.71,0.01,6.73,3.04
8838,Alice Doesn't Live Here Anymore (1974),904,Rear Window (1954),0.7,0.0,6.71,3.02
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",904,Rear Window (1954),0.7,0.0,6.71,3.02
32291,Melinda and Melinda (2004),7361,Eternal Sunshine of the Spotless Mind (2004),0.81,0.0,6.7,4.65
8600,Angels with Dirty Faces (1938),904,Rear Window (1954),0.7,0.0,6.7,3.01
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",904,Rear Window (1954),0.7,0.0,6.7,3.01
8239,Viridiana (1961),904,Rear Window (1954),0.7,0.0,6.7,3.01
96737,Dredd (2012),58559,"Dark Knight, The (2008)",0.79,0.0,6.69,4.26
2937,"Palm Beach Story, The (1942)",904,Rear Window (1954),0.7,0.0,6.69,3.0
45517,Cars (2006),6377,Finding Nemo (2003),0.73,0.01,6.69,3.31
7210,My Darling Clementine (1946),904,Rear Window (1954),0.7,0.0,6.69,2.99
970,Beat the Devil (1953),904,Rear Window (1954),0.7,0.0,6.68,2.99
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),904,Rear Window (1954),0.7,0.0,6.68,2.99
2939,Niagara (1953),1219,Psycho (1960),0.7,0.0,6.68,3.02
79695,"Expendables, The (2010)",58559,"Dark Knight, The (2008)",0.79,0.0,6.68,4.23
3966,Detour (1945),904,Rear Window (1954),0.7,0.0,6.68,2.98
4298,Rififi (Du rififi chez les hommes) (1955),904,Rear Window (1954),0.7,0.0,6.68,2.98
7943,"Killers, The (1946)",1219,Psycho (1960),0.7,0.0,6.67,3.01
944,Lost Horizon (1937),919,"Wizard of Oz, The (1939)",0.77,0.0,6.67,3.77
2929,Reds (1981),1225,Amadeus (1984),0.74,0.0,6.67,3.37
2176,Rope (1948),1219,Psycho (1960),0.7,0.01,6.67,3.0
80219,Machete (2010),6874,Kill Bill: Vol. 1 (2003),0.7,0.0,6.66,3.02
7116,Diabolique (Les diaboliques) (1955),1219,Psycho (1960),0.7,0.0,6.65,2.98
86298,Rio (2011),6377,Finding Nemo (2003),0.73,0.0,6.65,3.26
112623,Dawn of the Planet of the Apes (2014),58559,"Dark Knight, The (2008)",0.79,0.0,6.64,4.15
61248,Death Race (2008),58559,"Dark Knight, The (2008)",0.79,0.0,6.64,4.13
89774,Warrior (2011),58559,"Dark Knight, The (2008)",0.79,0.0,6.63,4.12
53460,Surf's Up (2007),6377,Finding Nemo (2003),0.72,0.0,6.63,3.23
36537,Thumbsucker (2005),7361,Eternal Sunshine of the Spotless Mind (2004),0.8,0.0,6.63,4.43
4990,Jimmy Neutron: Boy Genius (2001),4886,"Monsters, Inc. (2001)",0.72,0.0,6.63,3.24
79057,Predators (2010),58559,"Dark Knight, The (2008)",0.79,0.0,6.63,4.11
1929,Grand Hotel (1932),919,"Wizard of Oz, The (1939)",0.76,0.0,6.62,3.68
5882,Treasure Planet (2002),4886,"Monsters, Inc. (2001)",0.72,0.0,6.61,3.21
111362,X-Men: Days of Future Past (2014),58559,"Dark Knight, The (2008)",0.78,0.01,6.6,4.05
62511,"Synecdoche, New York (2008)",7361,Eternal Sunshine of the Spotless Mind (2004),0.8,0.0,6.6,4.35
5444,Lilo & Stitch (2002),4886,"Monsters, Inc. (2001)",0.72,0.01,6.58,3.18
935,"Band Wagon, The (1953)",919,"Wizard of Oz, The (1939)",0.75,0.0,6.58,3.61
3217,"Star Is Born, A (1937)",919,"Wizard of Oz, The (1939)",0.75,0.0,6.58,3.6
95510,"Amazing Spider-Man, The (2012)",58559,"Dark Knight, The (2008)",0.78,0.01,6.58,4.0
62081,Eagle Eye (2008),58559,"Dark Knight, The (2008)",0.78,0.0,6.57,3.97
7614,Oklahoma! (1955),919,"Wizard of Oz, The (1939)",0.75,0.0,6.56,3.57
90057,Take Shelter (2011),58559,"Dark Knight, The (2008)",0.78,0.0,6.55,3.94
2430,Mighty Joe Young (1949),919,"Wizard of Oz, The (1939)",0.75,0.0,6.54,3.54
49649,Eragon (2006),6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.75,0.0,6.54,3.56
6856,Yankee Doodle Dandy (1942),919,"Wizard of Oz, The (1939)",0.75,0.0,6.53,3.53
87232,X-Men: First Class (2011),58559,"Dark Knight, The (2008)",0.77,0.01,6.53,3.89
58299,Horton Hears a Who! (2008),6377,Finding Nemo (2003),0.71,0.0,6.53,3.11
1943,"Greatest Show on Earth, The (1952)",919,"Wizard of Oz, The (1939)",0.75,0.0,6.52,3.51
88744,Rise of the Planet of the Apes (2011),58559,"Dark Knight, The (2008)",0.77,0.01,6.52,3.87
2057,"Incredible Journey, The (1963)",919,"Wizard of Oz, The (1939)",0.75,0.0,6.51,3.5
92420,Chronicle (2012),58559,"Dark Knight, The (2008)",0.77,0.0,6.51,3.86
77561,Iron Man 2 (2010),58559,"Dark Knight, The (2008)",0.77,0.01,6.51,3.86
66509,Funny People (2009),58559,"Dark Knight, The (2008)",0.77,0.0,6.51,3.86
95875,Total Recall (2012),58559,"Dark Knight, The (2008)",0.77,0.0,6.5,3.84
8907,Shark Tale (2004),6377,Finding Nemo (2003),0.71,0.0,6.49,3.06
46948,Monster House (2006),4886,"Monsters, Inc. (2001)",0.71,0.0,6.49,3.06
49274,Happy Feet (2006),6377,Finding Nemo (2003),0.71,0.0,6.48,3.05
88140,Captain America: The First Avenger (2011),58559,"Dark Knight, The (2008)",0.77,0.01,6.48,3.79
45431,Over the Hedge (2006),6377,Finding Nemo (2003),0.71,0.0,6.46,3.03
86142,13 Assassins (Jûsan-nin no shikaku) (2010),58559,"Dark Knight, The (2008)",0.77,0.0,6.46,3.76
81932,"Fighter, The (2010)",58559,"Dark Knight, The (2008)",0.77,0.01,6.46,3.76
938,Gigi (1958),919,"Wizard of Oz, The (1939)",0.74,0.01,6.45,3.4
70336,G.I. Joe: The Rise of Cobra (2009),58559,"Dark Knight, The (2008)",0.76,0.0,6.45,3.74
76251,Kick-Ass (2010),58559,"Dark Knight, The (2008)",0.76,0.02,6.44,3.72
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),1208,Apocalypse Now (1979),0.81,0.0,6.44,4.51
48982,Flushed Away (2006),4886,"Monsters, Inc. (2001)",0.7,0.0,6.44,3.01
69640,Public Enemies (2009),58559,"Dark Knight, The (2008)",0.76,0.0,6.43,3.7
102125,Iron Man 3 (2013),58559,"Dark Knight, The (2008)",0.76,0.01,6.42,3.69
7324,Hidalgo (2004),6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.74,0.0,6.42,3.37
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",0.77,0.0,6.42,3.81
82461,Tron: Legacy (2010),58559,"Dark Knight, The (2008)",0.76,0.0,6.41,3.66
102123,This Is the End (2013),58559,"Dark Knight, The (2008)",0.76,0.0,6.41,3.66
60072,Wanted (2008),58559,"Dark Knight, The (2008)",0.76,0.0,6.41,3.66
59369,Taken (2008),58559,"Dark Knight, The (2008)",0.76,0.02,6.4,3.65
112175,How to Train Your Dragon 2 (2014),58559,"Dark Knight, The (2008)",0.76,0.0,6.4,3.65
89470,Contagion (2011),58559,"Dark Knight, The (2008)",0.76,0.0,6.4,3.64
96079,Skyfall (2012),58559,"Dark Knight, The (2008)",0.76,0.01,6.4,3.64
106072,Thor: The Dark World (2013),58559,"Dark Knight, The (2008)",0.76,0.0,6.4,3.64
45728,Clerks II (2006),223,Clerks (1994),0.72,0.01,6.39,3.15
103341,"World's End, The (2013)",58559,"Dark Knight, The (2008)",0.76,0.0,6.38,3.62
63131,Role Models (2008),58559,"Dark Knight, The (2008)",0.76,0.01,6.38,3.61
8042,Mean Streets (1973),111,Taxi Driver (1976),0.85,0.01,6.38,5.94
85736,BURN-E (2008),58559,"Dark Knight, The (2008)",0.75,0.0,6.36,3.58
5568,Johnny Dangerously (1984),2918,Ferris Bueller's Day Off (1986),0.72,0.0,6.35,3.18
34332,Sky High (2005),6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.73,0.0,6.35,3.28
74795,Green Zone (2010),58559,"Dark Knight, The (2008)",0.75,0.0,6.35,3.56
59315,Iron Man (2008),58559,"Dark Knight, The (2008)",0.75,0.04,6.35,3.56
25805,"Atalante, L' (1934)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.85,0.0,6.35,5.67
87304,Beginners (2010),7361,Eternal Sunshine of the Spotless Mind (2004),0.77,0.0,6.34,3.77
2717,Ghostbusters II (1989),2716,Ghostbusters (a.k.a. Ghost Busters) (1984),0.79,0.01,6.34,4.1
4801,"Little Foxes, The (1941)",919,"Wizard of Oz, The (1939)",0.73,0.0,6.34,3.24
8910,I Heart Huckabees (2004),7361,Eternal Sunshine of the Spotless Mind (2004),0.77,0.01,6.33,3.75
1951,Oliver! (1968),919,"Wizard of Oz, The (1939)",0.73,0.01,6.33,3.23
112138,22 Jump Street (2014),58559,"Dark Knight, The (2008)",0.75,0.0,6.33,3.53
115569,Nightcrawler (2014),58559,"Dark Knight, The (2008)",0.75,0.0,6.33,3.53
48696,Little Children (2006),7361,Eternal Sunshine of the Spotless Mind (2004),0.77,0.0,6.33,3.75
65514,Ip Man (2008),58559,"Dark Knight, The (2008)",0.75,0.0,6.33,3.52
69526,Transformers: Revenge of the Fallen (2009),58559,"Dark Knight, The (2008)",0.75,0.0,6.33,3.52
62374,Body of Lies (2008),58559,"Dark Knight, The (2008)",0.75,0.0,6.32,3.52
108932,The Lego Movie (2014),58559,"Dark Knight, The (2008)",0.75,0.0,6.32,3.51
60753,Felon (2008),58559,"Dark Knight, The (2008)",0.75,0.0,6.32,3.5
39414,Shopgirl (2005),7361,Eternal Sunshine of the Spotless Mind (2004),0.76,0.0,6.31,3.71
80489,"Town, The (2010)",58559,"Dark Knight, The (2008)",0.75,0.01,6.3,3.48
112852,Guardians of the Galaxy (2014),58559,"Dark Knight, The (2008)",0.75,0.01,6.3,3.48
94864,Prometheus (2012),58559,"Dark Knight, The (2008)",0.75,0.0,6.3,3.48
7454,Van Helsing (2004),6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.72,0.0,6.3,3.2
33880,Me and You and Everyone We Know (2005),7361,Eternal Sunshine of the Spotless Mind (2004),0.76,0.0,6.29,3.67
86332,Thor (2011),58559,"Dark Knight, The (2008)",0.75,0.01,6.29,3.46
90249,Real Steel (2011),58559,"Dark Knight, The (2008)",0.74,0.0,6.28,3.45
1099,"Christmas Carol, A (1938)",919,"Wizard of Oz, The (1939)",0.72,0.01,6.28,3.17
2311,2010: The Year We Make Contact (1984),924,2001: A Space Odyssey (1968),0.78,0.01,6.28,4.06
47423,Half Nelson (2006),7361,Eternal Sunshine of the Spotless Mind (2004),0.76,0.0,6.28,3.66
7079,"Hunchback of Notre Dame, The (1939)",919,"Wizard of Oz, The (1939)",0.72,0.0,6.28,3.16
907,"Gay Divorcee, The (1934)",919,"Wizard of Oz, The (1939)",0.72,0.0,6.27,3.14
73017,Sherlock Holmes (2009),58559,"Dark Knight, The (2008)",0.74,0.02,6.26,3.42
43460,Tristram Shandy: A Cock and Bull Story (2005),7361,Eternal Sunshine of the Spotless Mind (2004),0.76,0.0,6.26,3.61
68319,X-Men Origins: Wolverine (2009),58559,"Dark Knight, The (2008)",0.74,0.01,6.25,3.41
60126,Get Smart (2008),58559,"Dark Knight, The (2008)",0.74,0.0,6.25,3.4
106002,Ender's Game (2013),58559,"Dark Knight, The (2008)",0.74,0.0,6.25,3.39
87306,Super 8 (2011),58559,"Dark Knight, The (2008)",0.74,0.0,6.24,3.39
1936,Mrs. Miniver (1942),919,"Wizard of Oz, The (1939)",0.72,0.0,6.24,3.12
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.87,0.0,6.24,6.41
79008,South Park: Imaginationland (2008),58559,"Dark Knight, The (2008)",0.74,0.0,6.24,3.38
71535,Zombieland (2009),58559,"Dark Knight, The (2008)",0.74,0.02,6.24,3.38
56251,Futurama: Bender's Big Score (2007),58559,"Dark Knight, The (2008)",0.74,0.0,6.23,3.37
7115,Deep Red (Profondo rosso) (1975),1258,"Shining, The (1980)",0.75,0.0,6.23,3.56
111759,Edge of Tomorrow (2014),58559,"Dark Knight, The (2008)",0.74,0.01,6.23,3.37
62344,Rachel Getting Married (2008),7361,Eternal Sunshine of the Spotless Mind (2004),0.75,0.0,6.23,3.56
38886,"Squid and the Whale, The (2005)",7361,Eternal Sunshine of the Spotless Mind (2004),0.75,0.01,6.23,3.56
60161,Futurama: The Beast with a Billion Backs (2008),58559,"Dark Knight, The (2008)",0.74,0.0,6.22,3.36
3591,Mr. Mom (1983),2918,Ferris Bueller's Day Off (1986),0.71,0.01,6.22,3.02
76173,Micmacs (Micmacs à tire-larigot) (2009),4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.86,0.0,6.22,6.28
67408,Monsters vs. Aliens (2009),58559,"Dark Knight, The (2008)",0.74,0.0,6.22,3.35
118696,The Hobbit: The Battle of the Five Armies (2014),58559,"Dark Knight, The (2008)",0.74,0.0,6.21,3.34
3447,"Good Earth, The (1937)",919,"Wizard of Oz, The (1939)",0.71,0.0,6.21,3.08
104913,Rush (2013),58559,"Dark Knight, The (2008)",0.74,0.0,6.21,3.34
6764,"Rundown, The (2003)",6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.71,0.0,6.2,3.08
2847,Only Angels Have Wings (1939),919,"Wizard of Oz, The (1939)",0.71,0.0,6.2,3.07
60074,Hancock (2008),58559,"Dark Knight, The (2008)",0.74,0.0,6.2,3.33
39869,Manderlay (2005),7361,Eternal Sunshine of the Spotless Mind (2004),0.75,0.0,6.2,3.52
56286,I'm Not There (2007),7361,Eternal Sunshine of the Spotless Mind (2004),0.75,0.0,6.19,3.5
69481,"Hurt Locker, The (2008)",58559,"Dark Knight, The (2008)",0.73,0.01,6.19,3.31
26471,Eddie Murphy Delirious (1983),58559,"Dark Knight, The (2008)",0.73,0.0,6.18,3.3
5177,"Magnificent Ambersons, The (1942)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.83,0.0,6.18,4.95
103228,Pacific Rim (2013),58559,"Dark Knight, The (2008)",0.73,0.0,6.18,3.29
56921,Battlestar Galactica: Razor (2007),58559,"Dark Knight, The (2008)",0.73,0.0,6.18,3.29
71838,Law Abiding Citizen (2009),58559,"Dark Knight, The (2008)",0.73,0.0,6.18,3.29
3549,Guys and Dolls (1955),919,"Wizard of Oz, The (1939)",0.71,0.01,6.17,3.03
62849,RocknRolla (2008),58559,"Dark Knight, The (2008)",0.73,0.0,6.17,3.29
68358,Star Trek (2009),58559,"Dark Knight, The (2008)",0.73,0.03,6.17,3.28
36401,"Brothers Grimm, The (2005)",6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),0.71,0.0,6.17,3.04
91542,Sherlock Holmes: A Game of Shadows (2011),58559,"Dark Knight, The (2008)",0.73,0.01,6.17,3.28
5333,Bob le Flambeur (1955),750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.82,0.0,6.17,4.91
96610,Looper (2012),58559,"Dark Knight, The (2008)",0.73,0.01,6.17,3.27
4509,"Great Outdoors, The (1988)",2918,Ferris Bueller's Day Off (1986),0.7,0.0,6.16,2.95
34528,Junebug (2005),7361,Eternal Sunshine of the Spotless Mind (2004),0.74,0.0,6.14,3.42
6530,"Tenant, The (Locataire, Le) (1976)",1258,"Shining, The (1980)",0.74,0.0,6.14,3.4
4658,Santa Sangre (1989),1206,"Clockwork Orange, A (1971)",0.78,0.0,6.14,4.02
4194,I Know Where I'm Going! (1945),912,Casablanca (1942),0.86,0.0,6.13,6.33
102445,Star Trek Into Darkness (2013),58559,"Dark Knight, The (2008)",0.73,0.01,6.13,3.23
3339,Cross of Iron (1977),1222,Full Metal Jacket (1987),0.72,0.0,6.13,3.12
2941,South Pacific (1958),919,"Wizard of Oz, The (1939)",0.7,0.01,6.13,2.98
62956,Futurama: Bender's Game (2008),58559,"Dark Knight, The (2008)",0.73,0.0,6.13,3.22
79592,"Other Guys, The (2010)",58559,"Dark Knight, The (2008)",0.73,0.0,6.12,3.21
98961,Zero Dark Thirty (2012),58559,"Dark Knight, The (2008)",0.73,0.0,6.12,3.21
2102,Steamboat Willie (1928),919,"Wizard of Oz, The (1939)",0.7,0.0,6.12,2.97
76077,Hot Tub Time Machine (2010),58559,"Dark Knight, The (2008)",0.73,0.0,6.12,3.21
3604,Gypsy (1962),919,"Wizard of Oz, The (1939)",0.7,0.0,6.12,2.97
5825,"Life and Death of Colonel Blimp, The (1943)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.82,0.0,6.12,4.73
2899,Gulliver's Travels (1939),919,"Wizard of Oz, The (1939)",0.7,0.0,6.12,2.97
7217,Dark Passage (1947),912,Casablanca (1942),0.86,0.0,6.12,6.23
66171,Push (2009),58559,"Dark Knight, The (2008)",0.72,0.0,6.12,3.21
93363,John Carter (2012),58559,"Dark Knight, The (2008)",0.72,0.0,6.11,3.2
61024,Pineapple Express (2008),58559,"Dark Knight, The (2008)",0.72,0.01,6.11,3.19
106489,"Hobbit: The Desolation of Smaug, The (2013)",58559,"Dark Knight, The (2008)",0.72,0.0,6.1,3.19
89745,"Avengers, The (2012)",58559,"Dark Knight, The (2008)",0.72,0.02,6.1,3.19
93840,"Cabin in the Woods, The (2012)",58559,"Dark Knight, The (2008)",0.72,0.01,6.1,3.19
63808,"Class, The (Entre les murs) (2008)",7361,Eternal Sunshine of the Spotless Mind (2004),0.74,0.0,6.1,3.36
86644,"Fast Five (Fast and the Furious 5, The) (2011)",58559,"Dark Knight, The (2008)",0.72,0.0,6.09,3.16
4405,"Last Laugh, The (Letzte Mann, Der) (1924)",750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),0.81,0.0,6.09,4.62
80219,Machete (2010),58559,"Dark Knight, The (2008)",0.72,0.0,6.09,3.16
71135,Pandorum (2009),58559,"Dark Knight, The (2008)",0.72,0.0,6.08,3.16
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",0.84,0.01,6.08,5.51
60293,"Wackness, The (2008)",58559,"Dark Knight, The (2008)",0.72,0.0,6.08,3.15
7215,To Have and Have Not (1944),912,Casablanca (1942),0.86,0.0,6.08,5.97
63433,Farscape: The Peacekeeper Wars (2004),58559,"Dark Knight, The (2008)",0.72,0.0,6.07,3.14
8239,Viridiana (1961),1206,"Clockwork Orange, A (1971)",0.77,0.0,6.07,3.87
101864,Oblivion (2013),58559,"Dark Knight, The (2008)",0.72,0.0,6.06,3.13
68159,State of Play (2009),58559,"Dark Knight, The (2008)",0.72,0.0,6.06,3.13
77866,Robin Hood (2010),58559,"Dark Knight, The (2008)",0.72,0.0,6.06,3.13
976,"Farewell to Arms, A (1932)",912,Casablanca (1942),0.85,0.0,6.05,5.84
87222,Kung Fu Panda 2 (2011),58559,"Dark Knight, The (2008)",0.72,0.0,6.05,3.12
62434,Zack and Miri Make a Porno (2008),58559,"Dark Knight, The (2008)",0.72,0.0,6.05,3.12
44633,"Devil and Daniel Johnston, The (2005)",7361,Eternal Sunshine of the Spotless Mind (2004),0.73,0.0,6.05,3.27
809,Fled (1996),733,"Rock, The (1996)",0.76,0.0,6.05,3.64
4833,"Changeling, The (1980)",1258,"Shining, The (1980)",0.73,0.0,6.04,3.26
7123,Naked Lunch (1991),1206,"Clockwork Orange, A (1971)",0.77,0.0,6.04,3.81
4437,Suspiria (1977),1258,"Shining, The (1980)",0.73,0.0,6.04,3.26
106766,Inside Llewyn Davis (2013),7361,Eternal Sunshine of the Spotless Mind (2004),0.73,0.0,6.04,3.26
7216,High Sierra (1941),912,Casablanca (1942),0.85,0.0,6.04,5.75
